Date,usa,gbr,jpn,chn,can
1872-07-02,0.0833648583830839,0.156030689101509,,,
1872-07-03,0.0834109361541537,0.155983646060951,,,
1872-07-04,0.0834570592423156,0.155935961102883,,,
1872-07-05,0.0835028638628354,0.155887485934024,,,
1872-07-08,0.0835487137879062,0.155838368884862,,,
1872-07-09,0.0835950594946184,0.155787470134828,,,
1872-07-10,0.0836414505238969,0.155735929491485,,,
1872-07-11,0.0836878868773247,0.155683746971808,,,
1872-07-12,0.083734004799453,0.155630774339549,,,
1872-07-15,0.0837801680330601,0.155577159884214,,,
1872-07-16,0.083826826987817,0.155521763070463,,,
1872-07-17,0.083873306076162,0.155466294799929,,,
1872-07-18,0.0726667051172511,0.151221256152421,,,
1872-07-19,0.0727123905641862,0.151165834329162,,,
1872-07-22,0.0727578980010676,0.151110191815787,,,
1872-07-23,0.0728032274454875,0.151054029568967,,,
1872-07-24,0.0728483788494009,0.150997646708842,,,
1872-07-25,0.0728933521977144,0.150941043264425,,,
1872-07-26,0.072937787553545,0.150884071652657,,,
1872-07-29,0.0729820448091331,0.150826879532027,,,
1872-07-30,0.073026123982703,0.150769167866118,,,
1872-07-31,0.0730702049835261,0.150711309561627,,,
1872-08-01,0.0600709650200905,0.143283781068108,,,
1872-08-02,0.0601424127173748,0.143255090024821,,,
1872-08-05,0.060213865256957,0.143226001935133,,,
1872-08-06,0.0602853226716482,0.143196219672747,,,
1872-08-07,0.0603567849293016,0.143166040448515,,,
1872-08-08,0.0604282520302477,0.143135464302662,,,
1872-08-09,0.0604997239959361,0.143103993094483,,,
1872-08-12,0.06057120080558,0.143072125101061,,,
1872-08-13,0.0606426824920016,0.143039563172098,,,
1872-08-14,0.060714169023043,0.143006604549645,,,
1872-08-15,0.0607856603990344,0.142973249276804,,,
1872-08-16,0.0608571566414328,0.142938999477522,,,
1872-08-19,0.0609286577131942,0.142904501772648,,,
1872-08-20,0.0500997027054002,0.11557364966987,,,
1872-08-21,0.050171984656947,0.115546367752009,,,
1872-08-22,0.0502440533103714,0.115519930162274,,,
1872-08-23,0.0503159086306534,0.115493850811389,,,
1872-08-26,0.0503875505410693,0.115468615216267,,,
1872-08-27,0.0504585422266361,0.115446393722335,,,
1872-08-28,0.0505293203093575,0.115425014754316,,,
1872-08-29,0.0505998847340594,0.115404478013249,,,
1872-08-30,0.0506704116229064,0.115384069185411,,,
1872-09-02,0.0351881771358013,0.110864731593649,,,
1872-09-03,0.0352687766128119,0.110859770357895,,,
1872-09-04,0.0353493406596754,0.110855177006433,,,
1872-09-05,0.0354298692632273,0.110850951386596,,,
1872-09-06,0.0355107097714626,0.11084567261645,,,
1872-09-09,0.0355915148787255,0.110840761511802,,,
1872-09-10,0.0356718536470466,0.110838372269562,,,
1872-09-11,0.0357521568986016,0.110836349853554,,,
1872-09-12,0.0358324246202415,0.110834694114305,,,
1872-09-13,0.0359130043969431,0.110831985778662,,,
1872-09-16,0.0359935486859528,0.110829644052949,,,
1872-09-17,0.0360740574727245,0.110831395977666,,,
1872-09-18,0.0923077118672683,0.0991514681643292,,,
1872-09-19,0.0923818826562516,0.0991454354436018,,,
1872-09-20,0.0924568358017881,0.0991399177562328,,,
1872-09-23,0.092532204771137,0.0991363164836791,,,
1872-09-24,0.0926084442527326,0.0991398574420383,,,
1872-09-25,0.0926850997610229,0.0991453088195375,,,
1872-09-26,0.0927621713786999,0.0991526692062902,,,
1872-09-27,0.092840026104223,0.0991605361228804,,,
1872-09-30,0.0929182971737792,0.0991703094605882,,,
1872-10-01,0.0957298954479628,0.0804359636339735,,,
1872-10-02,0.0958101452814095,0.0804523645925983,,,
1872-10-03,0.0958904449042821,0.0804689969299408,,,
1872-10-04,0.0959704264105647,0.080481219188633,,,
1872-10-07,0.0960504576797813,0.0804936746902409,,,
1872-10-08,0.0961309944589337,0.0805114594559479,,,
1872-10-09,0.0962115810560146,0.0805294740996411,,,
1872-10-10,0.0962922174770197,0.0805477183747702,,,
1872-10-11,0.0963725357890576,0.0805615678614641,,,
1872-10-14,0.0964529038983976,0.0805756488199263,,,
1872-10-15,0.0965337775537809,0.0805950367243724,,,
1872-10-16,0.0966147010618088,0.0806146527827851,,,
1872-10-17,0.0966954465530558,0.0806319625142848,,,
1872-10-18,0.0850012112499167,0.0675560170025488,,,
1872-10-21,0.0850823754168723,0.0675642341113158,,,
1872-10-22,0.085162687102732,0.0675668861013709,,,
1872-10-23,0.0852425971589001,0.0675661685309625,,,
1872-10-24,0.0853221054916908,0.0675620823319735,,,
1872-10-25,0.0854008479648122,0.0675500939287545,,,
1872-10-28,0.085479188491101,0.0675347413691032,,,
1872-10-29,0.0855566756146524,0.06751382662594,,,
1872-10-30,0.0856337605201662,0.0674895494124692,,,
1872-10-31,0.0857106251561603,0.067464172549444,,,
1872-11-01,0.083075309497377,0.0744863295419888,,,
1872-11-04,0.0831466009885741,0.0744483151662867,,,
1872-11-05,0.0832174030413106,0.0744058193261483,,,
1872-11-06,0.0832881661159226,0.0743610591943833,,,
1872-11-07,0.0833588902000719,0.0743140350792002,,,
1872-11-08,0.0834299387894581,0.0742624357980255,,,
1872-11-11,0.0835009484264859,0.0742085740400242,,,
1872-11-12,0.0835714682322592,0.0741502294029108,,,
1872-11-13,0.0836419489786557,0.0740896227036584,,,
1872-11-14,0.0837123906533556,0.0740267543483792,,,
1872-11-15,0.0837831569773637,0.0739593182462332,,,
1872-11-18,0.0838538842676568,0.0738896222554466,,,
1872-11-19,0.0583932448125679,0.0546612517704729,,,
1872-11-20,0.0584671428792649,0.0545912113503479,,,
1872-11-21,0.0585414439895104,0.0545193163332549,,,
1872-11-22,0.0586165036148433,0.054443306926236,,,
1872-11-25,0.0586919665099572,0.0543654449806723,,,
1872-11-26,0.058768273186569,0.0542842738080817,,,
1872-11-27,0.058844983337138,0.0542012512577403,,,
1872-11-28,0.0589220970445749,0.0541163779440845,,,
1872-11-29,0.0589996143775599,0.0540302840741404,,,
1872-12-02,0.0829595835820116,0.0591342658026656,,,
1872-12-03,0.0830361556716907,0.059045194571009,,,
1872-12-04,0.0831127765047552,0.0589571656664842,,,
1872-12-05,0.0831894460867141,0.0588701794414132,,,
1872-12-06,0.0832658007253506,0.0587877764109825,,,
1872-12-09,0.0833422040877562,0.0587064176988796,,,
1872-12-10,0.0834191065361988,0.0586246368555054,,,
1872-12-11,0.0834960577597683,0.0585439010497135,,,
1872-12-12,0.0835730577640154,0.0584642106581669,,,
1872-12-13,0.0836497428347016,0.0583891152688862,,,
1872-12-16,0.0837264766608119,0.0583150670370711,,,
1872-12-17,0.0838034844301347,0.0582413323890502,,,
1872-12-18,0.0589228488297186,0.0125690310310755,,,
1872-12-19,0.0589858339064559,0.0124923049979555,,,
1872-12-20,0.0590469249561278,0.012420288029447,,,
1872-12-23,0.059106476610661,0.0123495764095107,,,
1872-12-24,0.0591617553486609,0.0122793638898448,,,
1872-12-25,0.0592154921465613,0.0122104575605845,,,
1872-12-26,0.059267686335594,0.0121428578333127,,,
1872-12-27,0.0593179819090574,0.0120799790704893,,,
1872-12-30,0.0593667335372947,0.0120184087621335,,,
1872-12-31,0.0594113785848169,0.0119556318243814,,,
1873-01-01,0.0672342007505122,0.0308993743315735,,,
1873-01-02,0.0672668167699543,0.0308279305525664,,,
1873-01-03,0.0672980522184074,0.0307599803407851,,,
1873-01-06,0.0673279065139242,0.0306929241234139,,,
1873-01-07,0.0673536126383371,0.0306259396772041,,,
1873-01-08,0.0673779354581931,0.0305598496416141,,,
1873-01-09,0.0674008744302088,0.0304946542149417,,,
1873-01-10,0.0674224290296283,0.0304329587563771,,,
1873-01-13,0.067442598709799,0.030372158820173,,,
1873-01-14,0.0674586099276206,0.0303114318770552,,,
1873-01-15,0.0674732341911876,0.0302516008974453,,,
1873-01-16,0.0674864709927138,0.0301926660971412,,,
1873-01-17,0.0674997079785943,0.0301376493238949,,,
1873-01-20,0.0620752774832391,0.0402344734805748,,,
1873-01-21,0.062089021271884,0.0401851768271215,,,
1873-01-22,0.0621024088860722,0.04013761696674,,,
1873-01-23,0.062115440282439,0.0400917940383416,,,
1873-01-24,0.062128115431383,0.0400503493470798,,,
1873-01-27,0.0621404342768328,0.0400106425225128,,,
1873-01-28,0.0621516836963276,0.0399735036225863,,,
1873-01-29,0.0621625766531186,0.0399381028170182,,,
1873-01-30,0.0621731131063083,0.0399044403071946,,,
1873-01-31,0.0621843617859416,0.0398726485931855,,,
1873-02-03,0.0725272347874026,0.0531825736352007,,,
1873-02-04,0.0725402431793664,0.0531555048824023,,,
1873-02-05,0.0725534312827782,0.0531295938582334,,,
1873-02-06,0.0725667991419392,0.05310484056446,,,
1873-02-07,0.0725814269890714,0.0530827202453381,,,
1873-02-10,0.0725962348455944,0.0530617578692875,,,
1873-02-11,0.0726105018080418,0.0530427925904564,,,
1873-02-12,0.0726249487899017,0.0530249851825423,,,
1873-02-13,0.0726395758362061,0.0530083356743702,,,
1873-02-14,0.0726554642071644,0.052994321023656,,,
1873-02-17,0.0726715329004881,0.0529814645627664,,,
1873-02-18,0.0409145410606777,0.0309684092931383,,,
1873-02-19,0.0409377242422568,0.0309631698951828,,,
1873-02-20,0.0409617827331354,0.0309586673471058,,,
1873-02-21,0.0409877668516518,0.0309563495575762,,,
1873-02-24,0.0410146266622062,0.0309547691018095,,,
1873-02-25,0.0410430617817973,0.0309539525894537,,,
1873-02-26,0.0410723727850792,0.0309538736598407,,,
1873-02-27,0.0411025597829148,0.0309545324400033,,,
1873-02-28,0.0411336228983163,0.0309569832428791,,,
1873-03-03,0.0311547691022395,0.0399554199921567,,,
1873-03-04,0.0312032432951629,0.0399750581432953,,,
1873-03-05,0.0312515455709161,0.0399945106329771,,,
1873-03-06,0.0312996759417201,0.0400137774602831,,,
1873-03-07,0.0313465939519539,0.0400324598946377,,,
1873-03-10,0.0313933401177479,0.0400509566698483,,,
1873-03-11,0.0314406066983166,0.0400692945044123,,,
1873-03-12,0.0314877014651497,0.0400874466799616,,,
1873-03-13,0.0315346244310341,0.0401054131962723,,,
1873-03-14,0.031580335822912,0.0401227954225493,,,
1873-03-17,0.0316258754777944,0.0401399919951983,,,
1873-03-18,0.0316715894212453,0.0401570162748059,,,
1873-03-19,0.00203471868595039,0.0401799311683515,,,
1873-03-20,0.00208269025090301,0.0402036355889385,,,
1873-03-21,0.00212898215008605,0.0402277308281304,,,
1873-03-24,0.00217460358923182,0.0402526152537283,,,
1873-03-25,0.00221921835136407,0.0402802633512879,,,
1873-03-26,0.00226316254047742,0.0403086999362749,,,
1873-03-27,0.00230643612460723,0.0403379248488038,,,
1873-03-28,0.00234803053089827,0.0403675394736291,,,
1873-03-31,0.00238945851221061,0.0403981413276044,,,
1873-04-01,-0.0121864466588249,0.0371802164474177,,,
1873-04-02,-0.0121312239758366,0.0372291915815881,,,
1873-04-03,-0.0120759983010302,0.0372786879657116,,,
1873-04-04,-0.0120204382531514,0.0373277790526631,,,
1873-04-07,-0.0119648751621005,0.0373773911916919,,,
1873-04-08,-0.0119096406646903,0.0374294869998397,,,
1873-04-09,-0.0118544031749011,0.0374821033801424,,,
1873-04-10,-0.0117991626925835,0.0375352402313478,,,
1873-04-11,-0.0117435876463179,0.0375879715034681,,,
1873-04-14,-0.0116880095561368,0.0376412230539315,,,
1873-04-15,-0.0116327602492238,0.0376969547673993,,,
1873-04-16,-0.0115775079492214,0.0377532063059853,,,
1873-04-17,-0.0115222526559801,0.0378099775743465,,,
1873-04-18,-0.0114659575114771,0.0395378306447922,,,
1873-04-21,-0.0114093273002864,0.0395948021063594,,,
1873-04-22,-0.0113520300612655,0.0396536585395514,,,
1873-04-23,-0.0112943976161317,0.0397128364276386,,,
1873-04-24,-0.0112364299066524,0.0397723357299366,,,
1873-04-25,-0.0111777949182558,0.0398312299014744,,,
1873-04-28,-0.0111188244946082,0.0398904454036472,,,
1873-04-29,-0.0110591866713516,0.0399515439451769,,,
1873-04-30,-0.0109992132670769,0.0400129636255144,,,
1873-05-01,-0.00850405424690059,0.0384361041406331,,,
1873-05-02,-0.00844425897658296,0.0384941335109316,,,
1873-05-05,-0.00838446017988303,0.0385517312385805,,,
1873-05-06,-0.00832432513166836,0.0386104551486987,,,
1873-05-07,-0.00826418653036054,0.038668747569988,,,
1873-05-08,-0.00820404437574728,0.0387266086378426,,,
1873-05-09,-0.0081442315706911,0.0387816137421828,,,
1873-05-12,-0.00808441523820324,0.0388361882119967,,,
1873-05-13,-0.00802426265014522,0.0388918882556925,,,
1873-05-14,-0.0079641065079401,0.0389471578160676,,,
1873-05-15,-0.00790394681137585,0.039001997031506,,,
1873-05-16,-0.00784411646628169,0.0390539856023328,,,
1873-05-19,-0.00778428259270569,0.0391055445649808,,,
1873-05-20,-0.00772494436387216,0.0391526535705171,,,
1873-05-21,0.0019548126424429,0.0375238124227668,,,
1873-05-22,0.00201179201617485,0.0375628453670151,,,
1873-05-23,0.0020681023543263,0.0375966397450939,,,
1873-05-26,0.00212407970978567,0.0376276076567649,,,
1873-05-27,0.00217938780916715,0.0376525013290074,,,
1873-05-28,0.00223436276277499,0.0376745660640285,,,
1873-05-29,0.00228900451544555,0.0376938013949166,,,
1873-05-30,0.00234348109976623,0.0377088590335188,,,
1873-06-02,-0.00994488564706974,0.0377278858866789,,,
1873-06-03,-0.00988478218473043,0.0377406823929606,,,
1873-06-04,-0.00982467516121132,0.0377505032913398,,,
1873-06-05,-0.00976456457631347,0.03775734829434,,,
1873-06-06,-0.00970411820735295,0.0377585270163396,,,
1873-06-09,-0.00964366822223639,0.037756730216057,,,
1873-06-10,-0.00958354708685571,0.0377486922847731,,,
1873-06-11,-0.00952342238933468,0.0377376772493274,,,
1873-06-12,-0.00946329412947477,0.0377236849960074,,,
1873-06-13,-0.00940282988594054,0.037704031541035,,,
1873-06-16,-0.00934236202525362,0.0376814016926831,,,
1873-06-17,-0.00928222321215532,0.0376525213044347,,,
1873-06-18,-0.00197396277879924,0.0376211936750805,,,
1873-06-19,-0.00191383607734385,0.0375885937109821,,,
1873-06-20,-0.00185303559603222,0.0375520445198487,,,
1873-06-23,-0.00179189627180187,0.0375142251522513,,,
1873-06-24,-0.00173008287365117,0.0374752692884812,,,
1873-06-25,-0.00166793048106328,0.0374350443782653,,,
1873-06-26,-0.00160543903119725,0.0373935509988332,,,
1873-06-27,-0.00154227320503863,0.0373481188441455,,,
1873-06-30,-0.00147876813827529,0.0373014204803341,,,
1873-07-01,-0.0038940188269062,0.0225395690147556,,,
1873-07-02,-0.00382626172221722,0.0225020126212187,,,
1873-07-03,-0.00375850007633926,0.0224665435270112,,,
1873-07-04,-0.00369106836705346,0.0224372080623971,,,
1873-07-07,-0.00362363214732175,0.0224099632409175,,,
1873-07-08,-0.00355585705708749,0.0223849410422913,,,
1873-07-09,-0.00348807742444956,0.0223620111607147,,,
1873-07-10,-0.00342029324910242,0.0223411744585664,,,
1873-07-11,-0.00335283902412175,0.0223264909753957,,,
1873-07-14,-0.00328538028718039,0.0223139043369835,,,
1873-07-15,-0.0032175826628763,0.0223035465944632,,,
1873-07-16,-0.00314978049464798,0.0222952875676702,,,
1873-07-17,-0.00308197378218932,0.0222891282158514,,,
1873-07-18,-0.00301466423099217,0.0222890771208317,,,
1873-07-21,0.00932041353130719,0.0288806775070671,,,
1873-07-22,0.00936165860099813,0.0288585515129635,,,
1873-07-23,0.00940273603348229,0.0288387034634216,,,
1873-07-24,0.00944364581525603,0.0288211342391775,,,
1873-07-25,0.00948404933008117,0.0288099582220735,,,
1873-07-28,0.00952428515453029,0.0288010648091878,,,
1873-07-29,0.00956435325541571,0.0287949033225931,,,
1873-07-30,0.00960425363984263,0.0287910263454125,,,
1873-07-31,0.00964415559117415,0.0287873735324897,,,
1873-08-01,0.00968443367907379,0.0386616746499941,,,
1873-08-04,0.00972471336415381,0.038665044791456,,,
1873-08-05,0.00976499462636781,0.0386706502008451,,,
1873-08-06,0.00980527748588677,0.0386780389622631,,,
1873-08-07,0.00984556194277264,0.0386872116852072,,,
1873-08-08,0.0098858479979027,0.0387012873293985,,,
1873-08-11,0.00992613565052646,0.0387171494395779,,,
1873-08-12,0.00996642488059329,0.0387352510219956,,,
1873-08-13,0.0100067157082777,0.0387551403836312,,,
1873-08-14,0.0100470081336432,0.0387768182017542,,,
1873-08-15,0.0100873021575658,0.0388034120241687,,,
1873-08-18,0.0101275977792953,0.0388317970252274,,,
1873-08-19,0.0101677256131755,0.0388626389595188,,,
1873-08-20,0.0253851011884067,0.0431035179163923,,,
1873-08-21,0.0254139806015347,0.0431272573866416,,,
1873-08-22,0.0254426888625425,0.0431563863349031,,,
1873-08-25,0.0254712259489751,0.0431877585279796,,,
1873-08-26,0.0254992478363496,0.0432227088970722,,,
1873-08-27,0.0255270984729163,0.043259903786978,,,
1873-08-28,0.0255547778374678,0.0432993439268272,,,
1873-08-29,0.025582285909294,0.0433426083407988,,,
1873-09-01,-0.0538526051288488,0.0599440353409057,,,
1873-09-02,-0.0538061947041288,0.0600143713942127,,,
1873-09-03,-0.0537597820723414,0.060085266778024,,,
1873-09-04,-0.05371336723339,0.0601567214993994,,,
1873-09-05,-0.0536666327196493,0.0602284909160912,,,
1873-09-08,-0.0536198959539884,0.0603008196607637,,,
1873-09-09,-0.0535734746008246,0.060375060892263,,,
1873-09-10,-0.0535270510401367,0.0604498614446946,,,
1873-09-11,-0.0534806252718287,0.0605252213313538,,,
1873-09-12,-0.0534338796569556,0.0606008958796977,,,
1873-09-15,-0.0533871317896784,0.0606771297633537,,,
1873-09-16,-0.0533406995058832,0.0607552751228945,,,
1873-09-17,-0.0532942650141072,0.0608339798333039,,,
1873-09-18,-0.0556087740419041,0.0793256523915173,,,
1873-09-19,-0.055562558201645,0.079408673793772,,,
1873-09-22,-0.0555160230271897,0.0794938986817468,,,
1873-09-23,-0.0554688513971231,0.0795859636742613,,,
1873-09-24,-0.0554213603201023,0.0796802290220737,,,
1873-09-25,-0.0553735497481773,0.0797766940613433,,,
1873-09-26,-0.0553251024425951,0.0798751091097209,,,
1873-09-29,-0.055276335499276,0.0799757225256001,,,
1873-09-30,-0.0552269318064466,0.0800831557933698,,,
1873-10-01,-0.137054650447625,0.081909246184495,,,
1873-10-02,-0.136981940824054,0.0820497080545001,,,
1873-10-03,-0.136909514959032,0.0821829584494366,,,
1873-10-06,-0.136837083102222,0.0823153595025147,,,
1873-10-07,-0.136764355639318,0.0824515269579424,,,
1873-10-08,-0.136691622147073,0.0825868453094225,,,
1873-10-09,-0.136618882624986,0.0827213153293922,,,
1873-10-10,-0.136546426895728,0.0828486081324211,,,
1873-10-13,-0.136473965172209,0.0829750572569398,,,
1873-10-14,-0.136401207803311,0.0831052640771321,,,
1873-10-15,-0.136328444402589,0.0832346274242439,,,
1873-10-16,-0.136255674969543,0.0833631480735199,,,
1873-10-17,-0.136183189363636,0.0834845256531298,,,
1873-10-20,-0.136110842607709,0.0836027693509986,,,
1873-10-21,-0.133875323820333,0.0766086877091334,,,
1873-10-22,-0.133799122622847,0.0767302100319777,,,
1873-10-23,-0.133723205333978,0.0768497849459985,,,
1873-10-24,-0.133647862654923,0.0769611822452294,,,
1873-10-27,-0.133572804074116,0.0770706379368664,,,
1873-10-28,-0.133498320391772,0.0771804711404566,,,
1873-10-29,-0.13342412101943,0.0772883652627651,,,
1873-10-30,-0.133350206031224,0.0773943216487542,,,
1873-10-31,-0.133276139506092,0.0774966955879474,,,
1873-11-03,-0.164092741726834,0.0540594005629693,,,
1873-11-04,-0.164052930266052,0.0541199126707074,,,
1873-11-05,-0.164013117003872,0.054179240102548,,,
1873-11-06,-0.163973301940226,0.0542373836298353,,,
1873-11-07,-0.163933204609508,0.0542897130307371,,,
1873-11-10,-0.163893105438615,0.0543408621499632,,,
1873-11-11,-0.16385328513294,0.0543930920186288,,,
1873-11-12,-0.163813463025555,0.0544441428038773,,,
1873-11-13,-0.163773639116389,0.0544940152975306,,,
1873-11-14,-0.163733532790492,0.054538095938792,,,
1873-11-17,-0.163693424624082,0.0545810020072159,,,
1873-11-18,-0.163653314605482,0.05462210437931,,,
1873-11-19,-0.182057685868841,0.0494920316389637,,,
1873-11-20,-0.182015458857353,0.0495279932988417,,,
1873-11-21,-0.181972680468588,0.0495553396550803,,,
1873-11-24,-0.181929625194527,0.0495786481625948,,,
1873-11-25,-0.181886018316626,0.0495944096315636,,,
1873-11-26,-0.181842134448336,0.049606132224109,,,
1873-11-27,-0.181797973545334,0.0496138163111934,,,
1873-11-28,-0.181753260833446,0.0496129043979187,,,
1873-12-01,-0.103700712780331,0.0596140196705488,,,
1873-12-02,-0.103676016009266,0.0595847756239866,,,
1873-12-03,-0.103651318602199,0.0595576831378987,,,
1873-12-04,-0.103626620559109,0.0595327449450699,,,
1873-12-05,-0.103602222775773,0.0595178459168503,,,
1873-12-08,-0.103577824360233,0.059505113791054,,,
1873-12-09,-0.103553124514502,0.0594909880510092,,,
1873-12-10,-0.103528424032669,0.0594790335065176,,,
1873-12-11,-0.103503722914717,0.0594692530252289,,,
1873-12-12,-0.103479322009317,0.0594695828846851,,,
1873-12-15,-0.103454920471619,0.0594721000108238,,,
1873-12-16,-0.103430217550687,0.059473233569069,,,
1873-12-17,-0.103405513993557,0.0594765588515653,,,
1873-12-18,-0.103380960168206,0.0594838676753612,,,
1873-12-19,-0.109892888410636,0.0399688566472591,,,
1873-12-22,-0.109861103802161,0.0399984414101985,,,
